model,task,seed,success,length,reset_hash,prompt,reach,grasp,lift,min_reach_m,max_lift_m
lora_initialization,D1,9000,0,220,320bd4e69fa585f8535cf271e7d2540a8d6d5af6deedb9b3b969ef2572bfad21,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14048931379479612,0.0019967572430825697
lora_initialization,D1,9001,0,220,b93e417d8c84f16c04da169170b709563bbb5c10a6a1b65b0bf060f7e1b26f5a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.08149146801298887,2.786076397365278e-07
lora_initialization,D1,9002,0,220,c697e1c72b21ca81329358cbe2f17694ec62f7ee14c1ed7d98550092012f4916,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.16868534579092212,3.8543527236534203e-07
lora_initialization,D1,9003,0,220,060eb6dfd25ba2cb5c88798bb0e163d546def0f5f617de5bdef718a4d9f2ded0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13213610918324667,0.015595075473987197
lora_initialization,D1,9004,0,220,12f40fa0d2a1703bccb38e1e9a9f9d5bb2adacc01bb856762590775d1701faf9,pick up the black bowl next to the plate and place it on the plate,0,0,0,1.1264166406485874,0.0
lora_initialization,D1,9005,0,220,de65a02d26ef4848d993755f375d5b4a5f08d8eb1d6e06432041e55786b74877,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10466163766426917,2.786076397365278e-07
lora_initialization,D1,9006,0,220,f575923a9eb3eb96c5e3371daac3c35e6913d2810a7e86f2d30609f5b71b0b1c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.22358291772582978,0.0
lora_initialization,D1,9007,0,220,6ba2c508a99e66d9e74bc4823bd4991d1d5c729dfd9e24c104edc3b1c4b40fe6,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.0781204143717063,3.359470955865973e-07
lora_initialization,D1,9008,0,220,4e229f430a73a056ac52cc8bcf85d7c9f2c31d88cf9f0e42b18290bb47e785ec,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10723478770310962,0.012391882514652952
lora_initialization,D1,9009,0,220,5aa7effdfb404707fbd952c18ba6bdd531c1c9f4ab5a44bd514ec937dce84dd3,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.18053188226575909,2.786076398475501e-07
lora_initialization,D1,9010,0,220,3db9d470f978819af14be3fc41cf85037f05228470784d6c685b1abd2a987c6d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1946377443886165,0.009109181331906302
lora_initialization,D1,9011,0,220,45cb3a9e999a09462d9f4b38d645d72f3702f2e55386e821da15a90b0672b04c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11935934054387641,0.0
lora_initialization,D1,9012,0,220,9c77d1ca9de94157bbab7cff54b96083ee77bc314cc5ce5e9793a84b62ff582e,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.12305929589436276,0.03740504657522625
lora_initialization,D1,9013,0,220,f7b22625cfec40e76dfbe5a606f39260d53478f2ddc59e00f902c64452a6de39,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.17063811623915565,0.03817244668439346
lora_initialization,D1,9014,0,220,3394c1c49a62761f5841c8042e31012b58a2592e4742d1fefef9c984f64b8295,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.14131707403089178,0.046097952471548576
lora_initialization,D1,9015,0,220,93717fde3c68d9841ee02e845030f7f1dc1256e166386539016c80e0dcaeb0b0,pick up the black bowl next to the plate and place it on the plate,1,0,1,0.07909337972083491,0.044020082622115875
lora_initialization,D1,9016,0,220,61fbfbfec447a08abcb7de55897f965a65b7aa5f5c803b07ac0c1a53df44e754,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.029172764601705585,0.023349517175836554
lora_initialization,D1,9017,0,220,74a4d6c6c7228475d45b9581ba71572d23ca770dc29c9712126e52ce5fb4f22f,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.18983866117134313,0.03645595775742794
lora_initialization,D1,9018,0,220,1e5f002f13f59f1ba94982da00333784038e92c1d9c5205ff04889d5f227a06c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1272472128081666,2.786076397365278e-07
lora_initialization,D1,9019,0,220,ce2ec6231d55fc20e9b21c2694da06bde80cbe9b33139e7f40be793b26ac5b52,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11506792937105771,3.230304529422412e-07
lora_initialization,D1,9020,0,220,adcff31447861e0c5440445bfa998f2a3dbed34cc95173edf90de199a3f6eff2,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13460741737144322,0.014883454324172374
lora_initialization,D1,9021,0,220,47eae7174da9c811cb9916fc5d20eba016d66d6ff4b4791b84e420094858f3a4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1353623575499921,2.7860810281055137e-07
lora_initialization,D1,9022,0,220,5c3242f57452ad654cd9f809cd8d8d266c9a6b813245bf64aabf770d90903c8d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14483365936998535,0.006715361884837567
lora_initialization,D1,9023,0,220,801fa4111a290b23b9f8655a3aa209e3bb712b4fe21f8eb2a622b19c7870b309,pick up the black bowl next to the plate and place it on the plate,1,0,1,0.08039568944276078,0.06078122979302114
lora_initialization,D1,9024,0,220,b8566a5a87d68ee8472024055b16420b6910b3d336df994de401456eb7cb3b3b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17616044417593857,0.026804490546238235
lora_initialization,D1,9025,0,220,581c5c1f263ab385dc8531063451dab04da1d4c40a8de06e677347aa33f2c16e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.16504047592939855,0.008415074522152288
lora_initialization,D1,9026,0,220,ff25cc010803ef9f8f2a55cac8943aca173159e67cd682fffd4ddbbb700a00af,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15594187388060812,4.4667005001719495e-05
lora_initialization,D1,9027,0,220,bd4bc8748a8fc2b0d263ad15418a4d5ad6c2be410c5eb4405b68c0fd4c93e54c,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.13425623441773366,0.8791758889108319
lora_initialization,D1,9028,0,220,008d6472a592754f93cc53397ffa1c900586548301d990565798921966d8573d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15233135263311132,0.0003352420497312325
lora_initialization,D1,9029,0,220,89a0ab8bc976bb987f853e6eb50c7089647334a0255cbab2dc3cfde540e9be44,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.157934694484041,0.01466890725073089
lora_initialization,D1,9030,0,220,2300b8b354f84670e07838dd62206f1a56a0155289d56bd4cb238a1a313f767e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.21460094964504015,2.786076398475501e-07
lora_initialization,D1,9031,0,220,3270888d400edfeedeb7ff7afa2d237462d3995dffa1c5ed11f693fda6e928bb,pick up the black bowl next to the plate and place it on the plate,1,1,0,0.026484310094668687,0.006974417865899585
lora_initialization,D1,9032,0,220,2d65bf1940bb4fb39f8f9a7428bd61461295171cbaf53cd1cf34b66f5d689a10,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17457687023883595,0.0036314611844961986
lora_initialization,D1,9033,0,220,54ae24c579d148b7a80c8ea374f7261bbe293fa6fa3f205afd5c3459cb457459,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12134243626929969,4.29406540103372e-07
lora_initialization,D1,9034,0,220,d055b308d16e325eecbd774fb3f76e106c0989eb4f4fca475ffd5ea39f2fbd74,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17783062937074223,2.786076398475501e-07
lora_initialization,D1,9035,0,220,92a79394b4f1bd8b2c4017b52e0de7781af4cbe6a198c597ad435cd0db9bbdc4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1527157205928395,0.00670351665555069
lora_initialization,D1,9036,0,220,23b16c83d5010f3f1eaec01f8973e9ebe910901562c51fc196486eb86cdbb45c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1866819274044062,2.786076397365278e-07
lora_initialization,D1,9037,0,220,c44f194b22d1f7f88392b0582cfc8fbfa068300af354565d0fcc7def3f836615,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.17946732349612785,0.1483939854736278
lora_initialization,D1,9038,0,220,a4f0b2e41115224d31f0947934779ef9f026d999ef818fc779061b91c3d0ba18,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15259592169049077,0.023280150508003583
lora_initialization,D1,9039,0,220,8c1f7f0beb9fb33d4648575714283263ccad6b1a28c12faec717ef10a0402928,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11974773481652862,3.2413779549322896e-07
lora_initialization,D1,9040,0,220,953c53394ce0807a7d8997e9735f8db6f4cb2125184a8b6c563ae7ad6f0ae6e1,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.21363658753719209,2.567198832403861e-07
lora_initialization,D1,9041,0,220,f8a52fa9df4fcb6088cffcc5f2968854580329e4f1a7a14b6ad2e97e95a76d9a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.23691880171264407,2.786076399585724e-07
lora_initialization,D1,9042,0,220,2cd16af33a15d30443d12b30dca7ca02dec8ef63ac313a77403b287b8fe32ebd,pick up the black bowl next to the plate and place it on the plate,1,0,1,0.06942944403224191,0.0358627766267724
lora_initialization,D1,9043,0,220,10c0af74f7b0944ebf42488237c60b828e534cd18a839efe395c2d2770cdb30a,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.18611221316576956,0.049605418658160594
lora_initialization,D1,9044,0,220,2aafeb974c78c61516f909d9ae223bfe78097c06effe15d67055a8967ecdac8a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.0481644207396697,0.0050970257901437055
lora_initialization,D1,9045,0,220,3126bb7432170cee6a63b3c2d49209f32ea6b190325a25077f71ee4ec45019a8,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15356042807616307,0.0035875033926255906
lora_initialization,D1,9046,0,220,295fb62aeb167cb920155652aefbd6eab1ed7b2100dff7e827b9e3d0c8bfe05a,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.1330281683575033,0.04309779161414695
lora_initialization,D1,9047,0,220,759a776879e5c92e783db67ebd443e63198c7a24e6b9df7fc68d541322a2680b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17288397908815928,0.005711566871627216
lora_initialization,D1,9048,0,220,1c10f148481549493ba587d075dc418d2e1a080df405dbe208e030b993715e7c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15695311331402942,2.786078791006119e-07
lora_initialization,D1,9049,0,220,c1d61be53f9506e45a31d27b22b3ca680a9a9e160f2ec30f487a899161ea09c0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1304549385439553,0.006458790744081178
positive_control,D0,9000,1,104,cda352e7ea02da5687eb4f746b963174955af404abc489875195ae14cc674af0,pick up the black bowl from table center and place it on the plate,1,1,1,0.04913387664144326,0.17443725762259854
positive_control,D0,9001,1,98,000d8086c3049c124ee92a67574e9d6f146d71be485c159c561dc901c380c5d7,pick up the black bowl from table center and place it on the plate,1,1,1,0.04239136751548967,0.1579179333849463
positive_control,D0,9002,1,97,e1396ef19ca740b00012e935c86bb951ceedd0086febf3558c65664867baba87,pick up the black bowl from table center and place it on the plate,1,1,1,0.04601271693373387,0.16040760485717587
positive_control,D0,9003,1,99,bbac12e3b3712b5e27d972cd1a8df5de2499aef29ba2a8bddc4c3d9065ce3cbd,pick up the black bowl from table center and place it on the plate,1,1,1,0.05326402548740496,0.1757949057981003
positive_control,D0,9004,1,96,4217789f67f3f135585eff2c6e7e7e757c050be95f5fc3618079017a628bb279,pick up the black bowl from table center and place it on the plate,1,1,1,0.05558099985800761,0.151119245307884
positive_control,D0,9005,1,92,0064a3ba31d7d36cc7b98568e38312a78a2ee6b7df637d8de500b50501a894c2,pick up the black bowl from table center and place it on the plate,1,1,1,0.04785786061616191,0.1452544064806962
positive_control,D0,9006,1,99,8b856fe08b53ed0f69ca679f61bf85fd2f2b0a6df689ba6763c2cf74d380acaa,pick up the black bowl from table center and place it on the plate,1,1,1,0.04380763022613487,0.18287327964903222
positive_control,D0,9007,1,101,ece28a27e0cdea4f23f0552cfa90d14a90d3f4fe2212542e60df865e5c9aa2f9,pick up the black bowl from table center and place it on the plate,1,1,1,0.06122359560546222,0.1569676973906604
positive_control,D0,9008,1,127,729bfc215a54df4bd6a30ed6387bfdb8206a75bd1289d51af9ea677f1b2d5aaf,pick up the black bowl from table center and place it on the plate,1,1,1,0.04895784901989424,0.15022132290353096
positive_control,D0,9009,1,96,b972b58b88a0dc8c343a2fa4ccc2ca9857254418af4b2f9cf867314eca4eab8a,pick up the black bowl from table center and place it on the plate,1,1,1,0.05551152669111087,0.1384437375435852
positive_control,D0,9010,1,95,b6d6cd4ef39e11f0df4d5f14a6460260f8af0d17540f340fd611743d00b60457,pick up the black bowl from table center and place it on the plate,1,1,1,0.05230857753074596,0.14547213614580512
positive_control,D0,9011,1,96,7aca0b8b247b3edff1114d879b0a3e64eae2976e012ae867c45d1b48244b4e6d,pick up the black bowl from table center and place it on the plate,1,1,1,0.05810475981872435,0.1523754309782328
positive_control,D0,9012,1,100,03d04daad25128361ecf4b7600048e4eb61ae26653e23eefac36fe82db182085,pick up the black bowl from table center and place it on the plate,1,1,1,0.05953260159315159,0.16177605636722103
positive_control,D0,9013,1,99,afb0bb9a3e9eb99d65948c4c5503645f5cf3844227e768d575603159af05126f,pick up the black bowl from table center and place it on the plate,1,1,1,0.05995091052286438,0.12851434211109902
positive_control,D0,9014,1,98,839be611de9e3c8f81732e7d0014efc4406528025babf34826ffc8ebc56d1b09,pick up the black bowl from table center and place it on the plate,1,1,1,0.05481949294288586,0.1619232208245842
positive_control,D0,9015,1,97,f9e93526155e334157e517ef256ceaa680b60b306eaa711d0cde97fd69d4ff6c,pick up the black bowl from table center and place it on the plate,1,1,1,0.05293895489349459,0.15762784062953816
positive_control,D0,9016,1,94,b2d874dca424ce3c5b8cc62fa285b432c44fa8ae429fa767b78a134fc0c425f1,pick up the black bowl from table center and place it on the plate,1,1,1,0.05897632681902656,0.14518503544739003
positive_control,D0,9017,1,100,1ab5d502113f4721f4e44976f29f665c9c0e3372f78549b54f8e04ebcb1ba5db,pick up the black bowl from table center and place it on the plate,1,1,1,0.049678190627985126,0.17219515333253455
positive_control,D0,9018,1,94,c4b2b90535e21008f866db6439ef88c5b120262ce1bcf582affbe0ae911d0fae,pick up the black bowl from table center and place it on the plate,1,1,1,0.059362799324040615,0.13252614121626327
positive_control,D0,9019,1,103,0c95b250f4b6108d45f40cf264fe6a3adaf91ea6f8d245f5338573be42b26d14,pick up the black bowl from table center and place it on the plate,1,1,1,0.04135046970318603,0.17835053452735639
positive_control,D0,9020,1,97,00decc6f64d3d60e0483b509e18cd2fb76e89dabe9de5b0a037490f514061d63,pick up the black bowl from table center and place it on the plate,1,1,1,0.05439466429012224,0.1482396323249655
positive_control,D0,9021,1,100,e6507e5c42593a4d1c2de3ea030650c66aa52ec66377c0ad09504b9f5958763b,pick up the black bowl from table center and place it on the plate,1,1,1,0.05104473001995031,0.15271775858348824
positive_control,D0,9022,1,97,75ab3f6956e5b3851e3270bc4a3e22c1f6362a3d12cf7b1092622184ecfb622d,pick up the black bowl from table center and place it on the plate,1,1,1,0.05445547398187727,0.14975712582714218
positive_control,D0,9023,1,100,f8012f6bcc54f1da0d16088a0d575467f62b143fca5b3cc39ac2f002b43e455d,pick up the black bowl from table center and place it on the plate,1,1,1,0.0634419829026044,0.15370731180999453
positive_control,D0,9024,1,93,2f629c67d6c5d7fa6cfae9ff38fe2849067dada91ff46861cf4752fcae34ea70,pick up the black bowl from table center and place it on the plate,1,1,1,0.05672408127126458,0.14466606604051457
positive_control,D0,9025,1,94,5fa8be1166c684fde9b673140eebd54241694051ccf107f0d0cb99ecaa0a0cfb,pick up the black bowl from table center and place it on the plate,1,1,1,0.05470941283492353,0.12076672397809474
positive_control,D0,9026,1,93,ccbabcf8079cc42aeb308d3bba96afbf11add66e3ca56a14e3765b87da1098e6,pick up the black bowl from table center and place it on the plate,1,1,1,0.04898752188663827,0.143894247844637
positive_control,D0,9027,1,99,da81a40d0fe36b28a223c0dd2be1216852a6b32a90ef6508283f11f6ba5b0ca2,pick up the black bowl from table center and place it on the plate,1,1,1,0.0518603193015275,0.1356409889475978
positive_control,D0,9028,1,95,5e275c597db019875e6f7eaa6221c44457d29d5defc904ffb2aa52f87450db6c,pick up the black bowl from table center and place it on the plate,1,0,1,0.04858053220321765,0.13856421223520932
positive_control,D0,9029,1,89,b6e021eb7ad3e768b6b28b65aa373f1deb1f0ce9b5274e7f4ad3f5d740e13756,pick up the black bowl from table center and place it on the plate,1,1,1,0.05727122886624035,0.12771623720287617
positive_control,D0,9030,1,102,6bcf1fb385d46ec0503c85559da533da0feaf154756aa8028a8a46907c7419c8,pick up the black bowl from table center and place it on the plate,1,1,1,0.05626726873081174,0.14710175277976978
positive_control,D0,9031,1,92,9f87980700d859f1b5175c93cbb43767c0012c7ccfdcb6de86cc66158765c0b9,pick up the black bowl from table center and place it on the plate,1,1,1,0.056002701108161045,0.13905686267660045
positive_control,D0,9032,1,124,e273517e0dcbb53d3c16758c1f586ff3f7d72b99d284e4b060dd46b2a6536728,pick up the black bowl from table center and place it on the plate,1,1,1,0.04077114958823532,0.137556515491692
positive_control,D0,9033,1,92,6af256b83ec84359072946ea2c39a23d2dbb13b58841ba083b7e22828c8651b5,pick up the black bowl from table center and place it on the plate,1,1,1,0.05837760464993519,0.1614838346130667
positive_control,D0,9034,1,103,4a321f552d57859a9117fddfc08c43a3aa6fc542d30dc7ba6aa825db1179b3e9,pick up the black bowl from table center and place it on the plate,1,1,1,0.05518678670960371,0.1471015666567086
positive_control,D0,9035,1,91,aa3e23cccee4195e458e1502cf47a7984b72fd20a244acd691fc6a13e025e644,pick up the black bowl from table center and place it on the plate,1,1,1,0.05464665068238982,0.11742759133521319
positive_control,D0,9036,1,97,bf94848651de0b05b74f4ab46dbf078c63267e2eae44e4ccceb28fb4cd7b770a,pick up the black bowl from table center and place it on the plate,1,1,1,0.05379304762508259,0.16158300043861207
positive_control,D0,9037,1,92,fcdffd3e266c5b9aedb7d9b2035f916982a8fe3dc197e713201ba974ab997d19,pick up the black bowl from table center and place it on the plate,1,1,1,0.051148896708042554,0.14238137647711113
positive_control,D0,9038,1,99,3888c879dc762cada29c6c6c6f8839ec614a1505fa05899de220efdfc1e8d8ba,pick up the black bowl from table center and place it on the plate,1,1,1,0.054114291850078974,0.14488768665726615
positive_control,D0,9039,1,91,a0a0b71631d8529f70a4f538d4d71908a6e832e6a9bf12dc36bda1a61883c233,pick up the black bowl from table center and place it on the plate,1,1,1,0.05128300594111154,0.12389740173670294
positive_control,D0,9040,1,100,04a924c3f5bab9d9ec8fa6c4a76a62a6efbe5186563b7b5dcd522c239aa4e24c,pick up the black bowl from table center and place it on the plate,1,1,1,0.051637987663064724,0.16014458362397854
positive_control,D0,9041,1,97,1130a5b8637933d25eec1d71a0e5fd45786310d0cad00548b7e2d15856cb5e96,pick up the black bowl from table center and place it on the plate,1,1,1,0.06587172859356193,0.14549305041855543
positive_control,D0,9042,1,97,8eac1c962e40b3a800b8d9c1eb05bf13ba0f0e9eaa254e45059289ef8d93fe85,pick up the black bowl from table center and place it on the plate,1,1,1,0.049476932071701916,0.1466581602125181
positive_control,D0,9043,1,93,7c980db2f5ccc2a325e5888e724f0fba1ffc450090d9861baeebe4e4b0268a06,pick up the black bowl from table center and place it on the plate,1,1,1,0.06431903928277607,0.13821766735182583
positive_control,D0,9044,1,107,4aa449d6b0d3e190d05267b87e02d523cbdc276254263a54f8d719582ba33830,pick up the black bowl from table center and place it on the plate,1,1,1,0.060766728020511605,0.15500602494688143
positive_control,D0,9045,1,96,5043d88c4ba34ace525a341fa4bef10dcda80d77eb068856f75713cba767caed,pick up the black bowl from table center and place it on the plate,1,1,1,0.05346914625654039,0.14381780118748555
positive_control,D0,9046,1,92,9e39a995f661ab187976da2307cf1fcf4385fd4ade3fa107b6e51128dad4d1d4,pick up the black bowl from table center and place it on the plate,1,1,1,0.047564621342009804,0.16799365517850084
positive_control,D0,9047,1,102,e8654e4e3980b57b8c1e79cadd0c3cda4c5ea3de76d658fc89f580d039d242c0,pick up the black bowl from table center and place it on the plate,1,1,1,0.06225526762965238,0.1549940679546502
positive_control,D0,9048,1,90,a680ad4c663a18aa5318b13aa5cc7bfbca5114eb1c5c0b00586c5048961e9d28,pick up the black bowl from table center and place it on the plate,1,1,1,0.05495324335089777,0.13839036635413438
positive_control,D0,9049,1,93,bc4168f670a350e69667cd1b5d4535091f30096df55ee538e8fb1e86abdefdd7,pick up the black bowl from table center and place it on the plate,1,1,1,0.05658197264010077,0.14811485641969901
positive_control,D1,9000,1,91,320bd4e69fa585f8535cf271e7d2540a8d6d5af6deedb9b3b969ef2572bfad21,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.049278743433897855,0.11816120686640552
positive_control,D1,9001,1,90,b93e417d8c84f16c04da169170b709563bbb5c10a6a1b65b0bf060f7e1b26f5a,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05255419045859881,0.14378372302650577
positive_control,D1,9002,1,100,c697e1c72b21ca81329358cbe2f17694ec62f7ee14c1ed7d98550092012f4916,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04853530031203085,0.1381126908877962
positive_control,D1,9003,1,101,060eb6dfd25ba2cb5c88798bb0e163d546def0f5f617de5bdef718a4d9f2ded0,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04287276566024466,0.14828052660554925
positive_control,D1,9004,0,220,12f40fa0d2a1703bccb38e1e9a9f9d5bb2adacc01bb856762590775d1701faf9,pick up the black bowl next to the plate and place it on the plate,0,0,0,1.3726205276563166,0.0
positive_control,D1,9005,1,109,de65a02d26ef4848d993755f375d5b4a5f08d8eb1d6e06432041e55786b74877,pick up the black bowl next to the plate and place it on the plate,1,0,1,0.052703538373529896,0.12206511537486331
positive_control,D1,9006,0,220,f575923a9eb3eb96c5e3371daac3c35e6913d2810a7e86f2d30609f5b71b0b1c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12484436954395609,0.0
positive_control,D1,9007,1,95,6ba2c508a99e66d9e74bc4823bd4991d1d5c729dfd9e24c104edc3b1c4b40fe6,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04924527230716704,0.1268830057665462
positive_control,D1,9008,1,112,4e229f430a73a056ac52cc8bcf85d7c9f2c31d88cf9f0e42b18290bb47e785ec,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04949632116892548,0.18127082778908632
positive_control,D1,9009,1,95,5aa7effdfb404707fbd952c18ba6bdd531c1c9f4ab5a44bd514ec937dce84dd3,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04956158449968099,0.1291006622299815
positive_control,D1,9010,1,96,3db9d470f978819af14be3fc41cf85037f05228470784d6c685b1abd2a987c6d,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04874985542657753,0.1108819297698227
positive_control,D1,9011,0,220,45cb3a9e999a09462d9f4b38d645d72f3702f2e55386e821da15a90b0672b04c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.22852111395191618,0.0
positive_control,D1,9012,1,93,9c77d1ca9de94157bbab7cff54b96083ee77bc314cc5ce5e9793a84b62ff582e,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04654215038279738,0.11989923862678264
positive_control,D1,9013,1,95,f7b22625cfec40e76dfbe5a606f39260d53478f2ddc59e00f902c64452a6de39,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04363344206975321,0.1309238696616768
positive_control,D1,9014,1,90,3394c1c49a62761f5841c8042e31012b58a2592e4742d1fefef9c984f64b8295,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04560540419894441,0.11906269047715656
positive_control,D1,9015,1,100,93717fde3c68d9841ee02e845030f7f1dc1256e166386539016c80e0dcaeb0b0,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.06109235208881323,0.15860709545585927
positive_control,D1,9016,1,90,61fbfbfec447a08abcb7de55897f965a65b7aa5f5c803b07ac0c1a53df44e754,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.06447919362884566,0.10880928904678833
positive_control,D1,9017,1,98,74a4d6c6c7228475d45b9581ba71572d23ca770dc29c9712126e52ce5fb4f22f,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04607061668375871,0.14542589123981897
positive_control,D1,9018,1,96,1e5f002f13f59f1ba94982da00333784038e92c1d9c5205ff04889d5f227a06c,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04897740182308007,0.12402244668281326
positive_control,D1,9019,1,89,ce2ec6231d55fc20e9b21c2694da06bde80cbe9b33139e7f40be793b26ac5b52,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05718055484163614,0.11739721111405743
positive_control,D1,9020,1,97,adcff31447861e0c5440445bfa998f2a3dbed34cc95173edf90de199a3f6eff2,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.051077815500578626,0.12451747243141731
positive_control,D1,9021,1,95,47eae7174da9c811cb9916fc5d20eba016d66d6ff4b4791b84e420094858f3a4,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.06945366817551037,0.11054394475878837
positive_control,D1,9022,1,101,5c3242f57452ad654cd9f809cd8d8d266c9a6b813245bf64aabf770d90903c8d,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05013571445890535,0.11608841962404315
positive_control,D1,9023,1,97,801fa4111a290b23b9f8655a3aa209e3bb712b4fe21f8eb2a622b19c7870b309,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.06507876769604029,0.10711737356411932
positive_control,D1,9024,1,93,b8566a5a87d68ee8472024055b16420b6910b3d336df994de401456eb7cb3b3b,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.0692124530355403,0.10306543474111429
positive_control,D1,9025,1,92,581c5c1f263ab385dc8531063451dab04da1d4c40a8de06e677347aa33f2c16e,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.044487187417117886,0.11335838499975515
positive_control,D1,9026,1,93,ff25cc010803ef9f8f2a55cac8943aca173159e67cd682fffd4ddbbb700a00af,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05439888890908754,0.1307397154076937
positive_control,D1,9027,1,100,bd4bc8748a8fc2b0d263ad15418a4d5ad6c2be410c5eb4405b68c0fd4c93e54c,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05366621107594851,0.1372765375644991
positive_control,D1,9028,1,88,008d6472a592754f93cc53397ffa1c900586548301d990565798921966d8573d,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.058425238938647726,0.13160000400240124
positive_control,D1,9029,1,138,89a0ab8bc976bb987f853e6eb50c7089647334a0255cbab2dc3cfde540e9be44,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05909348676825733,0.12371129924108204
positive_control,D1,9030,1,94,2300b8b354f84670e07838dd62206f1a56a0155289d56bd4cb238a1a313f767e,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04939871500324655,0.10048898865239697
positive_control,D1,9031,1,103,3270888d400edfeedeb7ff7afa2d237462d3995dffa1c5ed11f693fda6e928bb,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05076750608315806,0.15477667716707977
positive_control,D1,9032,1,97,2d65bf1940bb4fb39f8f9a7428bd61461295171cbaf53cd1cf34b66f5d689a10,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04714834116702223,0.11684887983677728
positive_control,D1,9033,1,95,54ae24c579d148b7a80c8ea374f7261bbe293fa6fa3f205afd5c3459cb457459,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.046133226530911134,0.12539623050247395
positive_control,D1,9034,1,95,d055b308d16e325eecbd774fb3f76e106c0989eb4f4fca475ffd5ea39f2fbd74,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04655352667260542,0.13566471866049779
